4,306,659,122,669,134,0.51538384,0
4,315,190,105,205,124,0.750049,0
4,316,638,113,650,128,0.81619966,0
4,316,201,106,214,123,0.74699956,0
4,318,660,120,671,133,0.5874306,0
4,320,660,120,670,133,0.72659355,0
4,327,613,133,623,146,0.8382106,0
4,327,643,123,651,132,0.5018913,0
4,332,288,100,297,112,0.5989616,0
4,337,639,117,650,130,0.5877164,0
4,340,663,111,678,131,0.94017434,0
4,342,638,112,648,123,0.5838412,0
4,345,284,102,293,112,0.5539084,1
4,349,288,103,298,115,0.96095186,1
4,350,287,103,296,114,0.93124527,1
4,355,337,6,351,22,0.513986,0
4,356,277,103,288,117,0.85943073,1
4,356,255,102,265,114,0.66578835,4
4,362,279,104,290,118,0.92755693,1
4,362,256,102,265,114,0.8552494,4
4,363,281,107,292,121,0.9578447,1
4,363,256,103,265,114,0.8221272,4
4,363,303,107,314,120,0.7025245,5
4,364,285,106,294,118,0.93960875,1
4,365,286,106,297,119,0.9292278,1
4,366,252,102,264,117,0.8701223,4
4,366,287,107,297,119,0.83896047,1
4,367,286,106,295,117,0.96052754,1
4,368,289,107,299,120,0.95094764,1
4,368,265,103,274,115,0.7893925,4
4,368,659,121,669,133,0.6468743,0
4,368,672,134,680,143,0.5797825,0
4,368,637,113,645,123,0.52211547,0
4,369,292,107,303,121,0.9612432,1
4,369,266,102,276,115,0.8042007,4
4,370,293,106,303,119,0.9272012,1
4,370,264,101,275,115,0.9213324,4
4,371,295,107,305,120,0.96761537,1
4,371,263,104,272,116,0.92270505,4
4,371,314,103,323,114,0.6096601,5
4,372,294,107,304,119,0.95316803,1
4,372,315,104,326,117,0.8706168,5
4,372,316,183,334,204,0.7322926,0
4,373,294,107,304,120,0.7993462,1
4,373,266,104,275,114,0.7341559,4
4,374,296,109,305,121,0.9587332,1
4,374,267,100,276,113,0.88245255,4
4,374,318,104,326,114,0.74366236,5
4,375,298,109,310,123,0.9697174,1
4,375,268,101,277,111,0.7771275,4
4,377,310,103,320,114,0.5193449,5
4,378,298,110,310,124,0.9585979,1
4,378,315,102,325,114,0.68568563,0
4,379,299,109,311,123,0.87670356,1
4,379,259,116,282,142,0.84893256,0
4,381,267,110,276,120,0.8001717,2
4,382,304,110,313,121,0.8836565,1
4,382,270,110,279,120,0.83892214,2
4,382,270,105,276,112,0.73425764,0
4,382,275,107,281,115,0.58945864,0
4,382,339,6,353,22,0.56703985,0
4,383,302,111,313,122,0.67955065,1
4,384,302,110,312,122,0.5461253,1
4,384,272,104,284,118,0.54122615,0
4,385,303,112,314,124,0.87855864,1
4,385,270,104,279,115,0.73234206,0
4,386,306,110,315,121,0.54460233,1
4,387,309,111,320,123,0.9475579,1
4,387,37,221,52,240,0.67152387,0
4,388,273,108,284,121,0.76605606,2
4,388,275,105,283,113,0.5491999,0
4,388,309,112,319,124,0.5008672,1
4,389,272,104,284,119,0.9551265,0
4,389,305,113,316,125,0.84479326,1
4,389,269,101,277,111,0.6163199,4
4,391,326,104,336,116,0.9018924,5
4,391,267,105,277,117,0.8299724,4
4,391,338,5,353,22,0.7805486,0
4,392,266,104,274,114,0.85792905,4
4,392,672,132,684,147,0.8557838,0
4,392,311,113,322,125,0.5431136,1
4,393,265,103,277,118,0.9577953,4
4,395,307,113,317,126,0.9042806,1
4,395,267,103,276,113,0.7194962,4
4,396,270,104,283,119,0.9651155,4
4,396,307,113,320,126,0.84122366,1
4,397,554,145,567,162,0.7051637,0
4,398,267,105,278,118,0.94349134,4
4,398,312,115,324,127,0.7436095,1
4,399,338,108,349,121,0.8952255,5
4,399,312,115,323,128,0.88228464,1
4,400,310,115,323,130,0.9743329,1
4,400,337,106,349,121,0.9706854,5
4,400,673,133,685,147,0.63202655,0
4,401,308,113,321,128,0.9848525,1
4,401,279,105,288,117,0.9054398,4
4,402,311,115,323,131,0.97296417,1
4,402,331,106,342,120,0.9409332,5
4,402,281,104,291,117,0.94028795,4
4,403,314,115,325,129,0.95035845,1
4,403,332,106,340,116,0.94782394,5
4,403,284,104,293,114,0.91772205,4
4,404,286,107,296,119,0.93229806,4
4,404,331,107,342,121,0.92642397,5
4,404,315,116,325,128,0.76674587,1
4,405,332,106,341,117,0.9752578,5
4,405,316,117,325,129,0.95422214,1
4,405,285,105,294,115,0.9377122,4
4,405,282,102,289,111,0.5843531,0
4,405,320,113,332,128,0.5825863,0
4,406,285,105,296,118,0.95890737,4
4,406,334,107,342,118,0.94261414,5
4,406,314,117,325,131,0.92051804,1
4,406,282,103,290,112,0.6957162,0
4,407,286,106,294,115,0.88734573,4
4,407,316,117,327,130,0.8710356,1
4,407,333,108,342,118,0.69111073,5
4,408,286,105,297,118,0.9405026,4
4,408,320,118,331,132,0.87824345,1
4,408,333,107,341,116,0.7495411,5
4,409,322,116,334,131,0.9691195,1
4,409,334,107,343,117,0.9668734,5
4,409,285,106,293,116,0.95738846,4
4,409,283,104,290,112,0.6802183,0
4,409,278,113,288,126,0.60242647,2
4,409,328,112,339,127,0.5698138,0
4,410,282,109,293,122,0.96861434,4
4,410,337,109,348,123,0.96004367,5
4,410,322,118,333,132,0.8353331,1
4,410,315,116,324,128,0.53226763,0
4,411,322,119,335,134,0.98305595,1
4,411,300,118,311,130,0.9430322,3
4,411,281,107,289,117,0.93050194,4
4,411,340,113,350,124,0.5648509,5
4,412,321,116,334,132,0.98603654,1
4,412,281,106,291,119,0.9382393,5
4,412,300,120,310,131,0.7181554,3
4,412,310,119,321,132,0.52829057,0
4,413,322,119,334,132,0.9861015,1
4,413,282,108,294,123,0.9810385,4
4,414,325,116,339,134,0.9820817,1
4,414,284,106,293,117,0.9693067,4
4,415,327,115,341,133,0.9913025,1
4,415,286,108,295,117,0.95097524,4
4,415,302,119,313,133,0.8073169,3
4,415,275,124,284,135,0.65222466,2
4,415,297,124,306,135,0.6259306,0
4,416,327,118,341,134,0.93867564,1
4,416,280,111,292,125,0.7526006,4
4,416,303,120,316,134,0.7065763,3
4,417,322,117,337,135,0.97442096,1
4,417,280,109,291,122,0.9667463,4
4,418,321,117,335,135,0.9909865,1
4,418,280,109,291,123,0.9816337,4
4,418,296,124,306,136,0.5268138,2
4,419,322,118,336,135,0.99140733,1
4,419,284,111,293,122,0.90174365,4
4,419,290,117,301,130,0.78464705,0
4,419,297,122,305,133,0.74645764,2
4,420,324,117,339,135,0.9874887,1
4,420,283,109,296,124,0.9631887,4
4,420,306,109,318,125,0.9535556,5
4,421,324,117,338,135,0.99134254,1
4,421,299,110,312,125,0.9481909,5
4,421,283,111,292,122,0.8212667,4
4,421,290,123,298,133,0.66724515,2
4,421,286,114,297,128,0.5135046,0
4,422,321,119,336,137,0.9873467,1
4,422,296,113,308,127,0.8303008,0
4,422,619,123,633,140,0.7254859,0
4,422,290,124,299,135,0.64991623,0
4,422,284,113,292,123,0.64568335,4
4,422,290,116,301,129,0.6299233,2
4,423,318,119,332,136,0.9864667,1
4,423,283,112,293,123,0.8924405,4
4,423,292,121,303,135,0.88342863,2
4,424,318,118,331,136,0.9848663,1
4,424,283,110,292,121,0.9767007,4
4,424,307,112,319,126,0.6769496,5
4,424,313,114,325,129,0.5525249,0
4,424,299,123,309,134,0.5121841,0
4,425,320,119,335,137,0.98752844,1
4,425,285,112,294,123,0.9458766,4
4,425,308,110,320,124,0.86810285,5
4,426,324,118,339,137,0.98936594,1
4,426,287,111,300,127,0.9213819,4
4,426,307,112,319,126,0.61479795,5
4,427,325,119,340,138,0.989516,1
4,427,290,120,302,135,0.91203123,2
4,427,308,110,321,124,0.76674414,5
4,427,284,111,291,121,0.5378236,0
4,428,324,121,339,139,0.97550225,1
4,428,289,116,300,129,0.91655034,0
4,428,313,111,325,125,0.8721041,5
4,428,295,123,306,138,0.59090036,2
4,429,324,119,340,138,0.990157,1
4,429,286,113,299,129,0.96139944,4
4,429,292,126,305,142,0.54524964,2
4,430,328,121,343,139,0.9787183,1
4,430,286,116,298,130,0.6651084,0
4,431,337,122,352,140,0.98630685,1
4,431,291,115,302,128,0.94293076,4
4,431,317,124,327,137,0.85470253,3
4,431,325,116,337,130,0.69184685,5
4,432,341,120,356,139,0.9876611,1
4,432,320,123,331,138,0.9301611,3
4,432,274,121,285,134,0.7584325,2
4,432,297,116,308,129,0.7373341,4
4,432,326,116,338,129,0.61715066,5
4,432,289,118,297,128,0.51291895,0
4,433,341,124,357,144,0.98671585,1
4,433,294,112,306,127,0.9683169,4
4,433,315,121,327,136,0.91358423,3
4,433,269,122,279,134,0.7770372,2
4,433,328,116,339,129,0.7473363,5
4,433,336,115,347,128,0.60202265,0
4,434,336,122,352,142,0.9838456,1
4,434,311,122,322,136,0.9488354,3
4,434,288,115,299,129,0.94551605,4
4,434,271,126,281,138,0.8167905,2
4,434,337,5,352,21,0.6945275,0
4,435,337,122,354,142,0.975816,1
4,435,307,122,318,137,0.9738849,3
4,435,275,121,287,136,0.95769,2
4,435,280,117,290,129,0.7628459,4
4,435,347,113,357,125,0.6206433,0
4,436,341,124,359,146,0.9902064,1
4,436,310,124,322,139,0.9768447,3
4,436,277,119,290,134,0.91181165,2
4,437,345,123,363,146,0.9896203,1
4,437,316,123,327,137,0.9660294,3
4,437,278,119,290,134,0.943236,2
4,437,340,114,351,127,0.6872524,5
4,437,223,24,232,34,0.5025619,0
4,438,343,126,361,148,0.98850924,1
4,438,281,123,293,137,0.9646404,2
4,438,317,124,329,139,0.9452417,3
4,438,281,117,290,128,0.6760177,0
4,438,342,113,354,126,0.6725159,5
4,439,338,128,355,148,0.9898357,1
4,439,314,125,325,139,0.96002257,3
4,439,283,125,295,138,0.9472254,2
4,439,280,116,291,128,0.8639741,4
4,440,337,126,355,148,0.9881247,1
4,440,314,123,325,136,0.96327674,3
4,440,280,115,291,129,0.9450107,4
4,440,285,123,297,137,0.87865484,2
4,440,350,115,360,126,0.72436315,5
4,441,343,129,362,151,0.98594725,1
4,441,276,117,288,132,0.97502726,4
4,441,315,124,327,139,0.971094,3
4,441,285,124,297,139,0.9602398,2
4,441,671,132,681,145,0.85435957,0
4,442,271,114,281,127,0.9896263,4
4,442,352,128,371,151,0.9867845,1
4,442,319,123,330,138,0.96702117,3
4,442,285,130,296,143,0.871151,2
4,442,343,116,353,128,0.8277677,5
4,442,280,123,290,136,0.5694217,0
4,443,272,113,286,130,0.9887806,4
4,443,355,128,375,152,0.9859599,1
4,443,319,125,330,139,0.96598387,3
4,443,346,117,357,130,0.8448173,5
4,443,281,128,293,141,0.548434,2
4,443,339,126,351,141,0.51750386,0
4,444,273,117,287,134,0.98887056,4
4,444,353,132,373,156,0.9783941,1
4,444,314,128,325,142,0.96587735,3
4,444,349,119,360,132,0.90333146,5
4,444,286,134,298,148,0.8935142,2
4,445,352,130,373,154,0.98707783,1
4,445,314,127,326,143,0.98180217,3
4,445,279,115,291,130,0.97795975,4
4,445,291,134,300,146,0.8907814,2
4,446,360,136,378,158,0.98128533,1
4,446,280,114,292,129,0.97776,4
4,446,318,131,330,146,0.96999705,3
4,446,293,128,304,141,0.87381226,2
4,446,352,119,363,131,0.86975205,5
4,446,336,134,347,148,0.53101736,0
4,447,373,140,392,161,0.9928611,1
4,447,324,130,336,145,0.97709686,3
4,447,348,119,359,132,0.9706988,5
4,447,281,118,295,134,0.9644943,4
4,447,291,131,303,147,0.93749106,2
4,448,345,116,358,131,0.9792149,5
4,448,283,123,297,140,0.96179694,2
4,448,281,117,291,129,0.87249947,4
4,448,328,134,339,146,0.853792,3
4,448,377,142,395,159,0.7108613,1
4,449,347,117,357,130,0.97917354,5
4,449,331,133,342,147,0.92876405,3
4,449,286,118,296,130,0.8836113,4
4,449,288,129,301,145,0.796515,2
4,449,326,134,335,144,0.53995156,0
4,449,603,74,618,93,0.5040402,0
4,450,293,118,305,133,0.9871523,4
4,450,331,132,344,147,0.9654956,3
4,450,350,116,362,131,0.9591987,5
4,450,287,136,296,147,0.7207888,2
4,451,296,118,309,132,0.9905093,4
4,451,375,143,395,165,0.9830845,1
4,451,334,130,347,147,0.9810176,3
4,451,351,116,362,129,0.93272907,5
4,451,283,137,292,148,0.50963813,0
4,452,379,139,400,165,0.9885289,1
4,452,299,117,311,131,0.9878796,4
4,452,347,116,360,133,0.9876671,5
4,452,285,135,296,148,0.94294274,2
4,452,335,129,348,145,0.92867666,3
4,452,339,8,353,24,0.6517541,0
4,452,672,133,683,146,0.6143255,0
4,453,384,137,410,168,0.9932683,1
4,453,299,117,312,134,0.98323846,4
4,453,333,130,348,148,0.9724681,3
4,453,280,136,291,151,0.9530461,2
4,453,344,115,355,129,0.9409687,5
4,453,356,135,366,147,0.7628516,0
4,454,387,141,413,171,0.99225837,1
4,454,298,118,312,135,0.99034774,4
4,454,332,128,345,145,0.9541692,3
4,454,343,114,355,129,0.9507857,5
4,454,281,134,291,147,0.8266834,2
4,455,389,148,413,175,0.9887334,1
4,455,300,117,312,131,0.9830483,4
4,455,346,117,359,133,0.97821665,5
4,455,336,132,349,149,0.9437567,3
4,455,286,135,300,151,0.86482614,2
4,456,390,145,415,173,0.9891166,1
4,456,303,119,316,136,0.97384304,4
4,456,350,115,363,131,0.97381216,5
4,456,339,130,354,148,0.94433224,3
4,456,292,131,302,144,0.56813693,2
4,457,397,152,421,178,0.992812,1
4,457,306,118,319,135,0.98827505,4
4,457,350,117,362,131,0.97036403,5
4,457,341,133,353,148,0.9570515,3
4,457,292,137,304,151,0.6254296,2
4,458,406,150,431,180,0.9914995,1
4,458,306,117,320,135,0.98577756,4
4,458,344,118,359,136,0.9611307,5
4,458,342,129,355,147,0.93171,3
4,458,291,135,303,150,0.8869839,2
4,459,409,151,435,181,0.9930502,1
4,459,305,119,319,136,0.9840424,4
4,459,340,133,352,146,0.9660165,3
4,459,343,116,355,130,0.9287384,5
4,460,407,156,435,188,0.9955544,1
4,460,304,121,317,136,0.9636537,4
4,460,344,119,359,135,0.93745875,5
4,460,342,134,356,151,0.9097184,3
4,460,297,138,310,153,0.72308785,2
4,461,398,153,428,190,0.9920574,1
4,461,351,118,362,131,0.97201794,5
4,461,344,133,356,149,0.9550889,3
4,461,301,121,315,138,0.90141076,4
4,461,302,133,315,148,0.86111194,2
4,462,399,155,430,191,0.9910171,1
4,462,344,134,357,151,0.96919316,3
4,462,350,120,364,136,0.9457256,5
4,462,302,120,316,137,0.9372205,4
4,462,301,137,315,153,0.8932736,2
4,463,408,163,438,199,0.98697555,1
4,463,304,122,318,139,0.9791255,4
4,463,346,122,361,139,0.9734604,5
4,463,343,133,356,150,0.93755203,3
4,463,295,141,310,157,0.9182169,2
4,464,419,162,450,197,0.9927088,1
4,464,305,119,318,135,0.9872457,4
4,464,341,130,356,148,0.9321006,3
4,464,290,135,303,153,0.90832436,2
4,464,340,117,352,130,0.74332094,5
4,465,420,166,452,205,0.989861,1
4,465,302,118,317,136,0.98454016,4
4,465,342,119,356,136,0.97067505,5
4,465,345,135,361,155,0.96102417,3
4,465,288,139,302,156,0.80876863,2
4,466,346,132,363,152,0.988316,3
4,466,295,123,310,140,0.95141923,4
4,466,414,174,447,211,0.94458574,1
4,466,294,140,310,158,0.64454365,2
4,467,355,120,368,136,0.9848546,5
4,467,287,119,304,140,0.9806096,4
4,467,347,139,362,158,0.9637948,3
4,467,420,173,450,209,0.87995255,1
4,467,298,138,314,155,0.8690555,2
4,468,289,120,305,140,0.98701966,4
4,468,355,120,369,137,0.96689,5
4,468,343,137,360,157,0.96389073,3
4,468,429,181,461,222,0.6129505,1
4,469,446,181,483,227,0.9895328,1
4,469,346,138,363,158,0.974568,3
4,469,356,121,370,138,0.96969575,5
4,469,291,123,309,145,0.96442056,4
4,469,302,143,319,160,0.8298093,2
4,469,661,122,672,135,0.69494516,0
4,470,458,184,496,231,0.99348855,1
4,470,298,120,315,141,0.9869696,4
4,470,355,120,369,137,0.9773242,5
4,470,353,141,368,159,0.92980903,3
4,470,306,146,323,162,0.7224491,2
4,471,464,195,503,244,0.9922226,1
4,471,302,121,317,140,0.98591995,4
4,471,353,138,369,158,0.97046477,3
4,471,337,287,353,308,0.96964353,0
4,471,359,122,374,138,0.9636231,5
4,471,315,147,331,164,0.9058603,2
4,471,312,276,323,289,0.56631887,0
4,472,457,194,498,250,0.9904553,1
4,472,299,123,316,144,0.97966135,4
4,472,367,122,382,141,0.97900623,5
4,472,322,145,337,162,0.96092886,2
4,472,353,145,370,164,0.95969945,3
4,472,661,121,672,135,0.8832756,0
4,473,373,122,388,140,0.9856675,5
4,473,295,124,312,144,0.98474425,4
4,473,457,199,503,259,0.9846645,1
4,473,355,143,374,164,0.97191644,3
4,473,316,147,335,168,0.9446218,2
4,474,365,146,382,166,0.9749273,3
4,474,312,147,332,169,0.97484565,2
4,474,298,120,314,141,0.9746882,4
4,474,376,125,390,142,0.9562431,5
4,474,468,213,521,282,0.9282964,1
4,474,151,288,166,306,0.66130024,0
4,475,488,218,539,283,0.9897893,1
4,475,301,124,318,145,0.9823272,4
4,475,374,146,393,168,0.9728631,3
4,475,313,148,332,171,0.96214056,2
4,475,375,124,390,142,0.9589143,5
4,475,639,120,648,131,0.59863317,0
4,475,643,121,653,133,0.5635748,0
4,476,307,125,325,147,0.9840164,4
4,476,488,233,541,300,0.9762657,1
4,476,379,122,394,139,0.9679652,5
4,476,378,146,395,168,0.9655501,3
4,476,316,153,336,176,0.94933665,2
4,477,377,153,396,175,0.9824389,3
4,477,317,148,338,172,0.96914476,2
4,477,486,244,536,312,0.9686553,1
4,477,310,122,328,143,0.96355194,4
4,477,386,123,401,142,0.9628731,5
4,478,311,127,328,147,0.9883908,4
4,478,395,121,410,140,0.9799273,5
4,478,380,152,399,174,0.9762657,3
4,478,314,154,335,178,0.95496494,2
4,478,486,249,538,316,0.8854076,1
4,479,308,127,326,149,0.9921997,4
4,479,386,158,404,179,0.9838448,3
4,479,398,123,414,142,0.98148775,5
4,479,312,155,329,173,0.5670317,2
4,480,311,126,329,147,0.9887995,3
4,480,389,154,408,176,0.9864563,5
4,480,396,127,413,146,0.957566,1
4,480,530,273,589,347,0.9509899,2
4,480,313,158,333,179,0.8767338,3
4,481,388,154,408,178,0.98781186,4
4,481,316,131,334,153,0.9861623,1
4,481,544,285,607,356,0.9706805,5
4,481,394,126,408,143,0.92082095,2
4,481,324,161,342,182,0.50828356,1
4,482,555,318,616,393,0.99710137,3
4,482,385,153,405,177,0.9839436,2
4,482,327,153,348,177,0.9486788,5
4,482,395,127,411,144,0.94100577,4
4,482,325,131,343,151,0.8975899,1
4,483,554,317,620,402,0.99705386,1
4,483,401,130,417,148,0.975367,5
4,483,391,155,411,179,0.9742021,3
4,483,328,132,347,152,0.9557446,4
4,483,328,157,350,181,0.9505484,2
4,484,573,332,643,420,0.9964232,1
4,484,327,162,349,187,0.95929986,2
4,484,402,157,424,184,0.9567126,3
4,484,405,127,420,145,0.94560635,5
4,484,330,136,347,155,0.9405309,4
4,485,611,365,686,459,0.9957306,1
4,485,411,152,431,179,0.97919273,3
4,485,404,130,420,148,0.96789193,5
4,485,328,135,346,154,0.96517634,4
4,486,649,366,715,466,0.995152,1
4,486,396,130,414,150,0.9795887,5
4,486,413,159,434,185,0.9777459,3
4,486,329,132,351,154,0.96068364,4
4,486,337,169,358,194,0.95686024,2
4,487,411,159,434,188,0.98540395,3
4,487,345,164,370,192,0.97615165,2
4,487,397,129,412,147,0.97424567,5
4,487,335,138,356,163,0.97345924,4
4,487,660,119,673,135,0.77052325,0
4,488,417,162,440,191,0.981939,3
4,488,341,132,359,157,0.9798986,4
4,488,403,132,419,151,0.95376563,5
4,488,351,169,375,195,0.7890854,2
4,489,340,131,361,155,0.985753,4
4,489,425,169,450,198,0.9799485,3
4,489,413,131,431,152,0.9768331,5
4,490,337,136,359,163,0.9913306,4
4,490,427,166,452,197,0.97564924,3
4,490,415,130,433,152,0.97505164,5
4,490,704,382,719,416,0.8077231,0
4,490,659,122,669,134,0.5301425,0
4,491,334,134,356,159,0.99232614,4
4,491,410,136,428,155,0.9902602,5
4,491,430,175,455,206,0.9794632,3
4,492,337,133,359,159,0.9906853,4
4,492,429,174,455,206,0.9895734,3
4,492,404,130,425,153,0.98254514,5
4,493,343,138,367,165,0.9921292,4
4,493,408,131,429,155,0.99078256,5
4,493,436,180,462,214,0.9858086,3
4,494,351,135,374,163,0.9895517,4
4,494,419,134,439,156,0.9843427,5
4,494,444,182,471,216,0.9832062,3
4,495,425,134,444,154,0.9905856,5
4,495,354,137,377,165,0.9881693,4
4,495,449,182,477,217,0.98237485,3
4,496,454,194,484,229,0.9938797,3
4,496,424,137,443,159,0.9929771,5
4,496,354,147,377,172,0.99178374,4
4,497,461,190,493,228,0.99090624,3
4,497,417,136,436,159,0.9886564,5
4,497,351,144,375,171,0.98707205,4
4,498,477,200,508,238,0.9926617,3
4,498,420,138,439,159,0.98900956,5
4,498,356,150,378,172,0.9887267,4
4,498,364,207,402,252,0.89410573,2
4,499,490,206,523,243,0.99532026,3
4,499,429,141,449,165,0.9895998,5
4,499,365,158,388,185,0.9857065,4
4,499,363,218,396,267,0.71645916,2
4,500,438,138,460,163,0.99390244,5
4,500,497,211,530,250,0.9911534,3
4,500,373,155,397,181,0.98831356,4
4,501,496,224,532,268,0.99090236,3
4,501,442,142,463,165,0.9892464,5
4,501,374,158,400,187,0.987645,4
4,501,362,228,411,280,0.8959404,2
4,502,438,141,462,169,0.99437124,5
4,502,372,164,398,193,0.99091303,4
4,502,507,225,542,266,0.9688119,3
4,502,397,224,434,276,0.8872714,2
4,503,372,159,399,190,0.99157494,4
4,503,443,141,463,166,0.9850476,5
4,503,397,232,441,287,0.98026407,2
4,503,521,239,555,279,0.8173623,3
4,503,158,248,171,264,0.76428425,0
4,504,374,161,401,194,0.99115247,4
4,504,451,143,476,173,0.9909258,5
4,504,399,245,443,307,0.85517997,2
4,504,536,243,572,286,0.81337523,3
4,505,466,144,491,173,0.9878492,5
4,505,386,164,417,203,0.9838635,4
4,505,409,245,455,301,0.86567616,2
4,506,471,140,498,169,0.99217916,5
4,506,395,161,424,198,0.9825502,4
4,506,553,266,594,313,0.98020524,3
4,506,439,264,480,323,0.88991815,2
4,507,472,146,499,177,0.992935,5
4,507,562,255,608,312,0.9896791,3
4,507,397,167,430,209,0.9794871,4
4,507,470,265,514,329,0.9659532,2
4,508,587,273,634,332,0.9943171,3
4,508,474,141,503,173,0.99101686,5
4,508,394,172,428,215,0.7851394,4
4,508,492,282,529,340,0.54629534,2
4,509,619,279,665,338,0.9970798,3
4,509,485,149,513,181,0.99227375,5
4,509,395,167,431,212,0.9639029,4
4,509,491,302,538,365,0.714241,2
4,510,637,295,686,356,0.99197394,3
4,510,501,150,527,182,0.98742014,5
4,510,408,174,441,220,0.9653122,4
4,510,494,304,548,372,0.95199156,2
4,510,336,4,353,21,0.50143623,0
4,511,656,322,706,387,0.99521095,3
4,511,508,148,538,184,0.9911644,5
4,511,513,335,561,399,0.96493393,2
4,511,420,178,459,228,0.93974346,4
4,512,530,339,591,412,0.99689144,2
4,512,512,159,541,195,0.99262697,5
4,512,427,176,464,228,0.987591,4
4,513,550,369,612,445,0.994635,2
4,513,516,159,544,193,0.9946189,5
4,513,437,195,475,243,0.978247,4
4,513,111,81,127,101,0.51309323,0
4,514,566,387,634,477,0.99415815,2
4,514,527,164,556,199,0.989782,5
4,514,438,197,479,248,0.95333,4
4,515,545,169,577,207,0.9927377,5
4,515,603,401,666,470,0.96816146,2
4,515,449,197,487,248,0.9522997,4
4,516,553,167,585,206,0.97438705,5
4,516,465,217,508,274,0.93280417,4
4,516,585,178,604,202,0.7621589,0
4,516,660,120,672,134,0.73298967,0
4,516,614,134,622,145,0.5953864,0
4,517,552,181,583,220,0.9874692,5
4,517,490,219,531,278,0.52765733,4
4,518,539,182,574,225,0.9898915,5
4,519,547,182,584,227,0.98925763,5
4,520,562,196,598,240,0.9950203,5
4,520,510,241,557,313,0.9445268,4
4,521,569,192,606,237,0.99253744,5
4,521,528,260,577,337,0.9012654,4
4,521,586,159,602,177,0.7585558,0
4,522,570,208,607,254,0.9914962,5
4,522,555,287,611,365,0.98755217,4
4,522,586,160,603,181,0.7532269,0
4,523,587,298,643,370,0.99737144,4
4,523,560,213,600,264,0.9787064,5
4,524,602,319,659,394,0.9963337,4
4,524,565,209,610,263,0.9911935,5
4,525,609,346,673,426,0.9977737,4
4,525,593,231,636,282,0.9953258,5
4,526,622,232,665,285,0.9968172,5
4,526,630,338,697,430,0.9954081,4
4,527,637,246,682,304,0.9944629,5
4,527,661,373,714,464,0.9372962,4
4,528,636,264,683,325,0.99800164,5
4,529,657,260,709,327,0.9958604,5
4,529,700,98,712,114,0.793518,0
4,530,638,114,648,125,0.60136443,0
4,534,659,121,670,134,0.857624,0
